PROD_CODE,PRODUCT_DIV,PRODUCT_GROUP,PRODUCT_LINE
PRD0903660,DEP00055,G00016,D00003
PRD0904127,DEP00067,G00021,D00005
PRD0904978,DEP00081,G00027,D00008
PRD0900822,DEP00080,G00026,D00007
PRD0900553,DEP00061,G00018,D00004
PRD0903583,DEP00083,G00028,D00008
PRD0903856,DEP00018,G00006,D00002
PRD0901315,DEP00019,G00007,D00002
PRD0901570,DEP00034,G00010,D00003
PRD0904643,DEP00039,G00010,D00003
PRD0902774,DEP00047,G00013,D00003
PRD0902693,DEP00048,G00013,D00003
PRD0904399,DEP00049,G00014,D00003
PRD0904175,DEP00052,G00015,D00003
PRD0901540,DEP00052,G00015,D00003
PRD0901147,DEP00053,G00016,D00003
PRD0904943,DEP00054,G00016,D00003
PRD0903653,DEP00054,G00016,D00003
PRD0904272,DEP00067,G00021,D00005
PRD0901784,DEP00067,G00021,D00005
PRD0904793,DEP00067,G00021,D00005
PRD0904483,DEP00069,G00022,D00005
PRD0903424,DEP00076,G00023,D00005
PRD0901042,DEP00017,G00006,D00002
PRD0904257,DEP00011,G00004,D00002
PRD0901882,DEP00012,G00004,D00002
PRD0904426,DEP00012,G00004,D00002
PRD0900361,DEP00013,G00005,D00002
PRD0901031,DEP00036,G00010,D00003
PRD0901605,DEP00048,G00013,D00003
PRD0902946,DEP00069,G00022,D00005
PRD0900731,DEP00069,G00022,D00005
PRD0901408,DEP00071,G00022,D00005
PRD0903645,DEP00063,G00018,D00004
PRD0900010,DEP00089,G00030,D00009
PRD0901730,DEP00068,G00022,D00005
PRD0902385,DEP00062,G00018,D00004
PRD0902104,DEP00050,G00014,D00003
PRD0901260,DEP00062,G00018,D00004
PRD0902016,DEP00060,G00017,D00004
PRD0901102,DEP00003,G00002,D00001
PRD0904837,DEP00003,G00002,D00001
PRD0904578,DEP00008,G00004,D00002
PRD0904645,DEP00020,G00007,D00002
PRD0904526,DEP00020,G00007,D00002
PRD0901597,DEP00022,G00007,D00002
PRD0902010,DEP00022,G00007,D00002
PRD0903294,DEP00022,G00007,D00002
PRD0902535,DEP00022,G00007,D00002
PRD0902972,DEP00037,G00010,D00003
PRD0902019,DEP00039,G00010,D00003
PRD0902298,DEP00042,G00011,D00003
PRD0902136,DEP00042,G00011,D00003
PRD0904565,DEP00042,G00011,D00003
PRD0904220,DEP00049,G00014,D00003
PRD0900717,DEP00051,G00015,D00003
PRD0903640,DEP00052,G00015,D00003
PRD0904592,DEP00055,G00016,D00003
PRD0902430,DEP00055,G00016,D00003
PRD0901388,DEP00055,G00016,D00003
PRD0904718,DEP00067,G00021,D00005
PRD0902502,DEP00069,G00022,D00005
PRD0904948,DEP00073,G00023,D00005
PRD0904151,DEP00008,G00004,D00002
PRD0904177,DEP00020,G00007,D00002
PRD0901330,DEP00022,G00007,D00002
PRD0901988,DEP00024,G00007,D00002
PRD0904275,DEP00047,G00013,D00003
PRD0902497,DEP00047,G00013,D00003
PRD0900647,DEP00047,G00013,D00003
PRD0901594,DEP00053,G00016,D00003
PRD0902210,DEP00055,G00016,D00003
PRD0903257,DEP00067,G00021,D00005
PRD0901702,DEP00069,G00022,D00005
PRD0903306,DEP00007,G00003,D00001
PRD0902997,DEP00062,G00018,D00004
PRD0902481,DEP00007,G00003,D00001
PRD0901477,DEP00018,G00006,D00002
PRD0902772,DEP00002,G00001,D00001
PRD0904529,DEP00013,G00005,D00002
PRD0904586,DEP00024,G00007,D00002
PRD0900085,DEP00046,G00013,D00003
PRD0900993,DEP00052,G00015,D00003
PRD0902919,DEP00031,G00008,D00002
PRD0900499,DEP00086,G00028,D00008
PRD0904176,DEP00008,G00004,D00002
PRD0903185,DEP00009,G00004,D00002
PRD0904715,DEP00012,G00004,D00002
PRD0904847,DEP00019,G00007,D00002
PRD0901884,DEP00020,G00007,D00002
PRD0901187,DEP00021,G00007,D00002
PRD0903319,DEP00022,G00007,D00002
PRD0903568,DEP00024,G00007,D00002
PRD0901106,DEP00030,G00008,D00002
PRD0900292,DEP00037,G00010,D00003
PRD0900153,DEP00039,G00010,D00003
PRD0903679,DEP00039,G00010,D00003
PRD0900828,DEP00046,G00013,D00003
PRD0900187,DEP00046,G00013,D00003
PRD0900408,DEP00046,G00013,D00003
PRD0900516,DEP00047,G00013,D00003
PRD0904666,DEP00048,G00013,D00003
PRD0901152,DEP00049,G00014,D00003
PRD0902985,DEP00049,G00014,D00003
PRD0902649,DEP00052,G00015,D00003
PRD0902989,DEP00052,G00015,D00003
PRD0901522,DEP00052,G00015,D00003
PRD0904989,DEP00053,G00016,D00003
PRD0902894,DEP00053,G00016,D00003
PRD0901281,DEP00054,G00016,D00003
PRD0901694,DEP00081,G00027,D00008
PRD0902548,DEP00084,G00028,D00008
PRD0903207,DEP00057,G00017,D00004
PRD0901935,DEP00003,G00002,D00001
PRD0904062,DEP00011,G00004,D00002
PRD0903401,DEP00012,G00004,D00002
PRD0904301,DEP00020,G00007,D00002
PRD0902256,DEP00022,G00007,D00002
PRD0900916,DEP00022,G00007,D00002
PRD0903199,DEP00022,G00007,D00002
PRD0900864,DEP00033,G00009,D00002
PRD0904673,DEP00067,G00021,D00005
PRD0902100,DEP00073,G00023,D00005
PRD0903715,DEP00050,G00014,D00003
PRD0901473,DEP00050,G00014,D00003
PRD0903037,DEP00011,G00004,D00002
PRD0900808,DEP00019,G00007,D00002
PRD0901116,DEP00021,G00007,D00002
PRD0901272,DEP00021,G00007,D00002
PRD0900541,DEP00034,G00010,D00003
PRD0901366,DEP00035,G00010,D00003
PRD0901249,DEP00039,G00010,D00003
PRD0900701,DEP00048,G00013,D00003
PRD0902552,DEP00054,G00016,D00003
PRD0903358,DEP00071,G00022,D00005
PRD0900857,DEP00068,G00022,D00005
PRD0901273,DEP00072,G00023,D00005
PRD0903558,DEP00061,G00018,D00004
PRD0902258,DEP00082,G00027,D00008
PRD0900683,DEP00002,G00001,D00001
PRD0904521,DEP00002,G00001,D00001
PRD0902389,DEP00005,G00003,D00001
PRD0900443,DEP00008,G00004,D00002
PRD0900526,DEP00009,G00004,D00002
PRD0902317,DEP00013,G00005,D00002
PRD0903012,DEP00013,G00005,D00002
PRD0902411,DEP00019,G00007,D00002
PRD0904023,DEP00022,G00007,D00002
PRD0900279,DEP00030,G00008,D00002
PRD0903688,DEP00042,G00011,D00003
PRD0903507,DEP00046,G00013,D00003
PRD0901409,DEP00053,G00016,D00003
PRD0904096,DEP00067,G00021,D00005
PRD0903808,DEP00067,G00021,D00005
PRD0904037,DEP00084,G00028,D00008
PRD0901268,DEP00084,G00028,D00008
PRD0901183,DEP00088,G00029,D00008
PRD0900799,DEP00056,G00017,D00004
PRD0903315,DEP00070,G00022,D00005
PRD0900659,DEP00084,G00028,D00008
PRD0903383,DEP00050,G00014,D00003
PRD0904551,DEP00071,G00022,D00005
PRD0900320,DEP00083,G00028,D00008
PRD0900315,DEP00070,G00022,D00005
PRD0902291,DEP00019,G00007,D00002
PRD0904674,DEP00019,G00007,D00002
PRD0903267,DEP00021,G00007,D00002
PRD0900495,DEP00022,G00007,D00002
PRD0902858,DEP00022,G00007,D00002
PRD0904897,DEP00067,G00021,D00005
PRD0902278,DEP00069,G00022,D00005
PRD0904728,DEP00069,G00022,D00005
PRD0902040,DEP00081,G00027,D00008
PRD0903585,DEP00040,G00011,D00003
PRD0902215,DEP00031,G00008,D00002
PRD0904537,DEP00003,G00002,D00001
PRD0903011,DEP00020,G00007,D00002
PRD0900210,DEP00034,G00010,D00003
PRD0904341,DEP00034,G00010,D00003
PRD0900126,DEP00048,G00013,D00003
PRD0904377,DEP00048,G00013,D00003
PRD0901568,DEP00043,G00012,D00003
PRD0903955,DEP00028,G00008,D00002
PRD0903439,DEP00005,G00003,D00001
PRD0901323,DEP00019,G00007,D00002
PRD0900172,DEP00020,G00007,D00002
PRD0901834,DEP00021,G00007,D00002
PRD0900765,DEP00021,G00007,D00002
PRD0901057,DEP00021,G00007,D00002
PRD0901300,DEP00022,G00007,D00002
PRD0904753,DEP00023,G00007,D00002
PRD0902865,DEP00051,G00015,D00003
PRD0900833,DEP00055,G00016,D00003
PRD0903244,DEP00067,G00021,D00005
PRD0904239,DEP00067,G00021,D00005
PRD0901690,DEP00067,G00021,D00005
PRD0904761,DEP00073,G00023,D00005
PRD0901442,DEP00076,G00023,D00005
PRD0900625,DEP00084,G00028,D00008
PRD0901430,DEP00070,G00022,D00005
PRD0903992,DEP00026,G00008,D00002
PRD0901854,DEP00083,G00028,D00008
PRD0904403,DEP00002,G00001,D00001
PRD0903152,DEP00010,G00004,D00002
PRD0903515,DEP00016,G00006,D00002
PRD0902608,DEP00020,G00007,D00002
PRD0901463,DEP00022,G00007,D00002
PRD0904351,DEP00034,G00010,D00003
PRD0903151,DEP00047,G00013,D00003
PRD0904518,DEP00049,G00014,D00003
PRD0903512,DEP00051,G00015,D00003
PRD0903887,DEP00053,G00016,D00003
PRD0903947,DEP00053,G00016,D00003
PRD0904314,DEP00054,G00016,D00003
PRD0904251,DEP00054,G00016,D00003
PRD0901425,DEP00054,G00016,D00003
PRD0902841,DEP00067,G00021,D00005
PRD0902798,DEP00056,G00017,D00004
PRD0902696,DEP00062,G00018,D00004
PRD0902169,DEP00056,G00017,D00004
PRD0904475,DEP00031,G00008,D00002
PRD0900744,DEP00031,G00008,D00002
PRD0904869,DEP00056,G00017,D00004
PRD0903756,DEP00027,G00008,D00002
PRD0904901,DEP00027,G00008,D00002
PRD0900866,DEP00033,G00009,D00002
PRD0902482,DEP00037,G00010,D00003
PRD0902182,DEP00046,G00013,D00003
PRD0903695,DEP00046,G00013,D00003
PRD0901080,DEP00046,G00013,D00003
PRD0903847,DEP00047,G00013,D00003
PRD0901659,DEP00048,G00013,D00003
PRD0903139,DEP00052,G00015,D00003
PRD0903961,DEP00052,G00015,D00003
PRD0901181,DEP00053,G00016,D00003
PRD0900680,DEP00054,G00016,D00003
PRD0904160,DEP00054,G00016,D00003
PRD0902627,DEP00054,G00016,D00003
PRD0903142,DEP00055,G00016,D00003
PRD0900955,DEP00069,G00022,D00005
PRD0900599,DEP00069,G00022,D00005
PRD0901564,DEP00069,G00022,D00005
PRD0900662,DEP00076,G00023,D00005
PRD0903008,DEP00026,G00008,D00002
PRD0900918,DEP00003,G00002,D00001
PRD0903535,DEP00003,G00002,D00001
PRD0904895,DEP00003,G00002,D00001
PRD0904179,DEP00012,G00004,D00002
PRD0903252,DEP00013,G00005,D00002
PRD0900617,DEP00022,G00007,D00002
PRD0904670,DEP00024,G00007,D00002
PRD0903347,DEP00027,G00008,D00002
PRD0901523,DEP00048,G00013,D00003
PRD0904782,DEP00049,G00014,D00003
PRD0900445,DEP00049,G00014,D00003
PRD0903062,DEP00053,G00016,D00003
PRD0902558,DEP00069,G00022,D00005
PRD0904708,DEP00081,G00027,D00008
PRD0902734,DEP00040,G00011,D00003
PRD0900770,DEP00031,G00008,D00002
PRD0903264,DEP00022,G00007,D00002
PRD0902315,DEP00023,G00007,D00002
PRD0904159,DEP00055,G00016,D00003
PRD0900150,DEP00029,G00008,D00002
PRD0901841,DEP00011,G00004,D00002
PRD0901133,DEP00067,G00021,D00005
PRD0901289,DEP00022,G00007,D00002
PRD0902273,DEP00022,G00007,D00002
PRD0900505,DEP00039,G00010,D00003
PRD0903783,DEP00041,G00011,D00003
PRD0900132,DEP00052,G00015,D00003
PRD0902677,DEP00054,G00016,D00003
PRD0904589,DEP00054,G00016,D00003
PRD0901298,DEP00055,G00016,D00003
PRD0904542,DEP00055,G00016,D00003
PRD0903135,DEP00067,G00021,D00005
PRD0903981,DEP00001,G00001,D00001
PRD0901466,DEP00001,G00001,D00001
PRD0904195,DEP00002,G00001,D00001
PRD0901851,DEP00008,G00004,D00002
PRD0903668,DEP00008,G00004,D00002
PRD0901563,DEP00008,G00004,D00002
PRD0900158,DEP00011,G00004,D00002
PRD0904889,DEP00016,G00006,D00002
PRD0902177,DEP00016,G00006,D00002
PRD0902190,DEP00019,G00007,D00002
PRD0901614,DEP00024,G00007,D00002
PRD0904425,DEP00049,G00014,D00003
PRD0904387,DEP00049,G00014,D00003
PRD0900843,DEP00051,G00015,D00003
PRD0901509,DEP00052,G00015,D00003
PRD0901615,DEP00022,G00007,D00002
PRD0904876,DEP00022,G00007,D00002
PRD0904642,DEP00022,G00007,D00002
PRD0900776,DEP00022,G00007,D00002
PRD0904114,DEP00039,G00010,D00003
PRD0901885,DEP00052,G00015,D00003
PRD0903572,DEP00052,G00015,D00003
PRD0904089,DEP00053,G00016,D00003
PRD0902875,DEP00067,G00021,D00005
PRD0900914,DEP00067,G00021,D00005
PRD0903467,DEP00069,G00022,D00005
PRD0903780,DEP00056,G00017,D00004
PRD0902668,DEP00019,G00007,D00002
PRD0902953,DEP00027,G00008,D00002
PRD0903891,DEP00054,G00016,D00003
PRD0902827,DEP00054,G00016,D00003
PRD0904786,DEP00055,G00016,D00003
PRD0900690,DEP00069,G00022,D00005
